b3255	Fatty acid biosynthesis - Escherichia coli K-12 MG1655 / Pyruvate metabolism - Escherichia coli K-12 MG1655 / Propanoate metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655 / Microbial metabolism in diverse environments - Escherichia coli K-12 MG1655 / Biosynthesis of antibiotics - Escherichia coli K-12 MG1655 / Carbon metabolism - Escherichia coli K-12 MG1655 / Fatty acid metabolism - Escherichia coli K-12 MG1655
b3018	Glycerolipid metabolism - Escherichia coli K-12 MG1655 / Glycerophospholipid metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655
b3704	
b4040	Ubiquinone and other terpenoid-quinone biosynthesis - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655
b3256	Fatty acid biosynthesis - Escherichia coli K-12 MG1655 / Pyruvate metabolism - Escherichia coli K-12 MG1655 / Propanoate metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655 / Microbial metabolism in diverse environments - Escherichia coli K-12 MG1655 / Biosynthesis of antibiotics - Escherichia coli K-12 MG1655 / Carbon metabolism - Escherichia coli K-12 MG1655 / Fatty acid metabolism - Escherichia coli K-12 MG1655
b1209	
b0954	Fatty acid biosynthesis - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Fatty acid metabolism - Escherichia coli K-12 MG1655
b3974	Pantothenate and CoA biosynthesis - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b4160	Glycerophospholipid metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655
b0093	
b0923	
b0641	
b0634	
b0924	
b0369	Porphyrin and chlorophyll metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655
b1740	Nicotinate and nicotinamide metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b1274	
b0181	Lipopolysaccharide biosynthesis - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Cationic antimicrobial peptide (CAMP) resistance - Escherichia coli K-12 MG1655
b3639	Pantothenate and CoA biosynthesis - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b0922	
b1091	Fatty acid biosynthesis - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Fatty acid metabolism - Escherichia coli K-12 MG1655
b2153	Folate biosynthesis - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b3734	Oxidative phosphorylation - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b3165	Ribosome - Escherichia coli K-12 MG1655
b2530	Thiamine metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Sulfur relay system - Escherichia coli K-12 MG1655
b4200	Ribosome - Escherichia coli K-12 MG1655
b2234	Purine metabolism - Escherichia coli K-12 MG1655 / Pyrimidine metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b3230	Ribosome - Escherichia coli K-12 MG1655
b1131	Purine metabolism - Escherichia coli K-12 MG1655 / Alanine, aspartate and glutamate metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655 / Biosynthesis of antibiotics - Escherichia coli K-12 MG1655
b1133	Sulfur relay system - Escherichia coli K-12 MG1655
b0048	One carbon pool by folate - Escherichia coli K-12 MG1655 / Folate biosynthesis - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b3984	Ribosome - Escherichia coli K-12 MG1655
b3732	Oxidative phosphorylation - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b2528	
b3162	RNA degradation - Escherichia coli K-12 MG1655
b0432	Oxidative phosphorylation - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b2517	
b0767	Pentose phosphate pathway - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655 / Microbial metabolism in diverse environments - Escherichia coli K-12 MG1655 / Biosynthesis of antibiotics - Escherichia coli K-12 MG1655 / Carbon metabolism - Escherichia coli K-12 MG1655
NA	
b2962	
b0969	Sulfur relay system - Escherichia coli K-12 MG1655
b0888	Pyrimidine metabolism - Escherichia coli K-12 MG1655 / Selenocompound metabolism - Escherichia coli K-12 MG1655
b1203	
b2281	Oxidative phosphorylation - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b2819	Homologous recombination - Escherichia coli K-12 MG1655
b0114	Glycolysis / Gluconeogenesis - Escherichia coli K-12 MG1655 / Citrate cycle (TCA cycle) - Escherichia coli K-12 MG1655 / Pyruvate metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655 / Microbial metabolism in diverse environments - Escherichia coli K-12 MG1655 / Biosynthesis of antibiotics - Escherichia coli K-12 MG1655 / Carbon metabolism - Escherichia coli K-12 MG1655
b3737	Oxidative phosphorylation - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b3434	
b0438	
b4260	Glutathione metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b0215	Purine metabolism - Escherichia coli K-12 MG1655 / Pyrimidine metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / DNA replication - Escherichia coli K-12 MG1655 / Mismatch repair - Escherichia coli K-12 MG1655 / Homologous recombination - Escherichia coli K-12 MG1655
b0755	Glycolysis / Gluconeogenesis - Escherichia coli K-12 MG1655 / Glycine, serine and threonine metabolism - Escherichia coli K-12 MG1655 / Methane metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655 / Microbial metabolism in diverse environments - Escherichia coli K-12 MG1655 / Biosynthesis of antibiotics - Escherichia coli K-12 MG1655 / Carbon metabolism - Escherichia coli K-12 MG1655 / Biosynthesis of amino acids - Escherichia coli K-12 MG1655
b3179	
b3781	
b3733	Oxidative phosphorylation - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b3299	Ribosome - Escherichia coli K-12 MG1655
b3731	Oxidative phosphorylation - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b0439	
b3414	
b1089	Ribosome - Escherichia coli K-12 MG1655
b1176	
b3493	
b3741	
b0032	Pyrimidine metabolism - Escherichia coli K-12 MG1655 / Alanine, aspartate and glutamate metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b4006	Purine metabolism - Escherichia coli K-12 MG1655 / One carbon pool by folate - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655 / Biosynthesis of antibiotics - Escherichia coli K-12 MG1655
b2329	Phenylalanine, tyrosine and tryptophan biosynthesis - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655 / Biosynthesis of antibiotics - Escherichia coli K-12 MG1655 / Biosynthesis of amino acids - Escherichia coli K-12 MG1655
b1100	
b3465	
b2025	Histidine metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655 / Biosynthesis of amino acids - Escherichia coli K-12 MG1655
b1717	Ribosome - Escherichia coli K-12 MG1655
b1656	
b4162	
b0082	
b0145	
b0051	
b3936	Ribosome - Escherichia coli K-12 MG1655
b1175	
b1249	Glycerophospholipid metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b0726	Citrate cycle (TCA cycle) - Escherichia coli K-12 MG1655 / Lysine degradation - Escherichia coli K-12 MG1655 / Tryptophan metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655 / Microbial metabolism in diverse environments - Escherichia coli K-12 MG1655 / Biosynthesis of antibiotics - Escherichia coli K-12 MG1655 / Carbon metabolism - Escherichia coli K-12 MG1655
b2820	Homologous recombination - Escherichia coli K-12 MG1655
b2029	Pentose phosphate pathway - Escherichia coli K-12 MG1655 / Glutathione metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655 / Microbial metabolism in diverse environments - Escherichia coli K-12 MG1655 / Biosynthesis of antibiotics - Escherichia coli K-12 MG1655 / Carbon metabolism - Escherichia coli K-12 MG1655
b2318	
b2614	
NA	
b2288	Oxidative phosphorylation - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b4171	Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655
b0033	Pyrimidine metabolism - Escherichia coli K-12 MG1655 / Alanine, aspartate and glutamate metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b1212	
b0407	Quorum sensing - Escherichia coli K-12 MG1655 / Protein export - Escherichia coli K-12 MG1655 / Bacterial secretion system - Escherichia coli K-12 MG1655
b2279	Oxidative phosphorylation - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b4174	
b2569	
b2898	
b0049	Purine metabolism - Escherichia coli K-12 MG1655
b3636	Ribosome - Escherichia coli K-12 MG1655
b4025	Glycolysis / Gluconeogenesis - Escherichia coli K-12 MG1655 / Pentose phosphate pathway - Escherichia coli K-12 MG1655 / Starch and sucrose metabolism - Escherichia coli K-12 MG1655 / Amino sugar and nucleotide sugar metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655 / Microbial metabolism in diverse environments - Escherichia coli K-12 MG1655 / Biosynthesis of antibiotics - Escherichia coli K-12 MG1655 / Carbon metabolism - Escherichia coli K-12 MG1655
b3703	Ribosome - Escherichia coli K-12 MG1655
b0014	RNA degradation - Escherichia coli K-12 MG1655
b3829	Cysteine and methionine metabolism - Escherichia coli K-12 MG1655 / Selenocompound metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655 / Biosynthesis of amino acids - Escherichia coli K-12 MG1655
b2567	
b2278	Oxidative phosphorylation - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b1633	Base excision repair - Escherichia coli K-12 MG1655
b2696	Two-component system - Escherichia coli K-12 MG1655
b3735	Oxidative phosphorylation - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b0908	Phenylalanine, tyrosine and tryptophan biosynthesis - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655 / Biosynthesis of antibiotics - Escherichia coli K-12 MG1655 / Biosynthesis of amino acids - Escherichia coli K-12 MG1655
b3386	Pentose phosphate pathway - Escherichia coli K-12 MG1655 / Pentose and glucuronate interconversions - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655 / Microbial metabolism in diverse environments - Escherichia coli K-12 MG1655 / Biosynthesis of antibiotics - Escherichia coli K-12 MG1655 / Carbon metabolism - Escherichia coli K-12 MG1655 / Biosynthesis of amino acids - Escherichia coli K-12 MG1655
b1829	
b3738	Oxidative phosphorylation - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b3916	Glycolysis / Gluconeogenesis - Escherichia coli K-12 MG1655 / Pentose phosphate pathway - Escherichia coli K-12 MG1655 / Fructose and mannose metabolism - Escherichia coli K-12 MG1655 / Galactose metabolism - Escherichia coli K-12 MG1655 / Methane metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655 / Microbial metabolism in diverse environments - Escherichia coli K-12 MG1655 / Biosynthesis of antibiotics - Escherichia coli K-12 MG1655 / Carbon metabolism - Escherichia coli K-12 MG1655 / Biosynthesis of amino acids - Escherichia coli K-12 MG1655 / RNA degradation - Escherichia coli K-12 MG1655
b3167	
b2287	Oxidative phosphorylation - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b3389	Phenylalanine, tyrosine and tryptophan biosynthesis - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655 / Biosynthesis of antibiotics - Escherichia coli K-12 MG1655 / Biosynthesis of amino acids - Escherichia coli K-12 MG1655
b3809	Lysine biosynthesis - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655 / Microbial metabolism in diverse environments - Escherichia coli K-12 MG1655 / Biosynthesis of antibiotics - Escherichia coli K-12 MG1655 / Biosynthesis of amino acids - Escherichia coli K-12 MG1655
b3181	
b4177	Purine metabolism - Escherichia coli K-12 MG1655 / Alanine, aspartate and glutamate metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b2620	
b0116	Glycolysis / Gluconeogenesis - Escherichia coli K-12 MG1655 / Citrate cycle (TCA cycle) - Escherichia coli K-12 MG1655 / Glycine, serine and threonine metabolism - Escherichia coli K-12 MG1655 / Valine, leucine and isoleucine degradation - Escherichia coli K-12 MG1655 / Pyruvate metabolism - Escherichia coli K-12 MG1655 / Glyoxylate and dicarboxylate metabolism - Escherichia coli K-12 MG1655 / Propanoate metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655 / Microbial metabolism in diverse environments - Escherichia coli K-12 MG1655 / Biosynthesis of antibiotics - Escherichia coli K-12 MG1655 / Carbon metabolism - Escherichia coli K-12 MG1655
b2594	
b3611	
b2022	Histidine metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655 / Biosynthesis of amino acids - Escherichia coli K-12 MG1655
b2282	Oxidative phosphorylation - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b1652	
b2280	Oxidative phosphorylation - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b2580	Base excision repair - Escherichia coli K-12 MG1655
b3390	Phenylalanine, tyrosine and tryptophan biosynthesis - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655 / Biosynthesis of antibiotics - Escherichia coli K-12 MG1655 / Biosynthesis of amino acids - Escherichia coli K-12 MG1655
b3706	
b2024	Histidine metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655 / Biosynthesis of amino acids - Escherichia coli K-12 MG1655
b3164	Purine metabolism - Escherichia coli K-12 MG1655 / Pyrimidine metabolism - Escherichia coli K-12 MG1655 / RNA degradation - Escherichia coli K-12 MG1655
b0430	Oxidative phosphorylation - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b2276	Oxidative phosphorylation - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
NA	
b0431	Oxidative phosphorylation - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b3736	Oxidative phosphorylation - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b3115	Propanoate metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b1103	
b4147	
b2283	Oxidative phosphorylation - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b1852	Pentose phosphate pathway - Escherichia coli K-12 MG1655 / Glutathione metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655 / Microbial metabolism in diverse environments - Escherichia coli K-12 MG1655 / Biosynthesis of antibiotics - Escherichia coli K-12 MG1655 / Carbon metabolism - Escherichia coli K-12 MG1655
b3607	Cysteine and methionine metabolism - Escherichia coli K-12 MG1655 / Sulfur metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655 / Microbial metabolism in diverse environments - Escherichia coli K-12 MG1655 / Carbon metabolism - Escherichia coli K-12 MG1655 / Biosynthesis of amino acids - Escherichia coli K-12 MG1655
b0437	
b2284	Oxidative phosphorylation - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b2023	Histidine metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655 / Biosynthesis of amino acids - Escherichia coli K-12 MG1655
b0008	Pentose phosphate pathway - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655 / Microbial metabolism in diverse environments - Escherichia coli K-12 MG1655 / Biosynthesis of antibiotics - Escherichia coli K-12 MG1655 / Carbon metabolism - Escherichia coli K-12 MG1655 / Biosynthesis of amino acids - Escherichia coli K-12 MG1655
b2286	Oxidative phosphorylation - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b2551	Glycine, serine and threonine metabolism - Escherichia coli K-12 MG1655 / Cyanoamino acid metabolism - Escherichia coli K-12 MG1655 / Glyoxylate and dicarboxylate metabolism - Escherichia coli K-12 MG1655 / One carbon pool by folate - Escherichia coli K-12 MG1655 / Methane metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655 / Microbial metabolism in diverse environments - Escherichia coli K-12 MG1655 / Biosynthesis of antibiotics - Escherichia coli K-12 MG1655 / Carbon metabolism - Escherichia coli K-12 MG1655 / Biosynthesis of amino acids - Escherichia coli K-12 MG1655
b0427	
b1084	RNA degradation - Escherichia coli K-12 MG1655
b4203	Ribosome - Escherichia coli K-12 MG1655
b2415	Phosphotransferase system (PTS) - Escherichia coli K-12 MG1655
NA	
b2019	Histidine metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655 / Biosynthesis of amino acids - Escherichia coli K-12 MG1655
b0428	Oxidative phosphorylation - Escherichia coli K-12 MG1655 / Porphyrin and chlorophyll metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655
b3384	Aminoacyl-tRNA biosynthesis - Escherichia coli K-12 MG1655
b0053	
b0907	Glycine, serine and threonine metabolism - Escherichia coli K-12 MG1655 / Methane metabolism - Escherichia coli K-12 MG1655 / Vitamin B6 metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Microbial metabolism in diverse environments - Escherichia coli K-12 MG1655 / Biosynthesis of antibiotics - Escherichia coli K-12 MG1655 / Carbon metabolism - Escherichia coli K-12 MG1655 / Biosynthesis of amino acids - Escherichia coli K-12 MG1655
b0023	Ribosome - Escherichia coli K-12 MG1655
b2935	Pentose phosphate pathway - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655 / Microbial metabolism in diverse environments - Escherichia coli K-12 MG1655 / Biosynthesis of antibiotics - Escherichia coli K-12 MG1655 / Carbon metabolism - Escherichia coli K-12 MG1655 / Biosynthesis of amino acids - Escherichia coli K-12 MG1655
b0212	Pyruvate metabolism - Escherichia coli K-12 MG1655
b0015	
b3980	
b3281	Phenylalanine, tyrosine and tryptophan biosynthesis - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655 / Biosynthesis of antibiotics - Escherichia coli K-12 MG1655 / Biosynthesis of amino acids - Escherichia coli K-12 MG1655
b2416	Phosphotransferase system (PTS) - Escherichia coli K-12 MG1655
b0115	Glycolysis / Gluconeogenesis - Escherichia coli K-12 MG1655 / Citrate cycle (TCA cycle) - Escherichia coli K-12 MG1655 / Pyruvate metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655 / Microbial metabolism in diverse environments - Escherichia coli K-12 MG1655 / Biosynthesis of antibiotics - Escherichia coli K-12 MG1655 / Carbon metabolism - Escherichia coli K-12 MG1655
b1086	
b4175	
b3924	
b2914	Pentose phosphate pathway - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655 / Microbial metabolism in diverse environments - Escherichia coli K-12 MG1655 / Biosynthesis of antibiotics - Escherichia coli K-12 MG1655 / Carbon metabolism - Escherichia coli K-12 MG1655 / Biosynthesis of amino acids - Escherichia coli K-12 MG1655
b1854	Glycolysis / Gluconeogenesis - Escherichia coli K-12 MG1655 / Purine metabolism - Escherichia coli K-12 MG1655 / Pyruvate metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655 / Microbial metabolism in diverse environments - Escherichia coli K-12 MG1655 / Biosynthesis of antibiotics - Escherichia coli K-12 MG1655 / Carbon metabolism - Escherichia coli K-12 MG1655 / Biosynthesis of amino acids - Escherichia coli K-12 MG1655
b2277	Oxidative phosphorylation - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b1654	
b3190	
b3166	
b3919	Glycolysis / Gluconeogenesis - Escherichia coli K-12 MG1655 / Fructose and mannose metabolism - Escherichia coli K-12 MG1655 / Inositol phosphate metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655 / Microbial metabolism in diverse environments - Escherichia coli K-12 MG1655 / Biosynthesis of antibiotics - Escherichia coli K-12 MG1655 / Carbon metabolism - Escherichia coli K-12 MG1655 / Biosynthesis of amino acids - Escherichia coli K-12 MG1655
b2232	Ubiquinone and other terpenoid-quinone biosynthesis - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655
b3177	Folate biosynthesis - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b0910	Pyrimidine metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
