Gene	Product	EnClNCTC9394 NPEQ	KlPnEcl8 NPEQ	KlPnRH201207 NPEQ	CiRoICC168 NPEQ	SaTySL1344 NPEQ	SaTySL3261 NPEQ	SaTyD23580 NPEQ	SaTyA130 NPEQ	SaEnP125109 NPEQ	SaTyTy2 NPEQ	EsCoEC958 NPEQ	EsCoST131 NPEQ	EsCoCS17 NPEQ	EsCoH10407 NPEQ	EsCoBW25113 NPEQ	EsCoMG1655 NPEQ	EnClNCTC9394 locus tag	KlPnEcl8 locus tag	KlPnRH201207 locus tag	CiRoICC168 locus tag	SaTySL1344 locus tag	SaTySL3261 locus tag	SaTyD23580 locus tag	SaTyA130 locus tag	SaEnP125109 locus tag	SaTyTy2 locus tag	EsCoEC958 locus tag	EsCoST131 locus tag	EsCoCS17 locus tag	EsCoH10407 locus tag	EsCoBW25113 locus tag	EsCoMG1655 locus tag
map	methionine aminopeptidase	-0.808755903851618	2.34430118531385	1.91128059513915	-1.45646739299208	-4.5	-1.24571907759525	-1.8772862183319	-4.5	-0.071628341574518	-4.5	-4.5	-4.5	-1.27989382970641	-1.24872637972106	-4.5	-4.5	ENC_46910	BN373_06731	ERS227112_02522	ROD_01711	SL1344_0216	SL3261_0216	STMMW_02211	STM_MW02211	SEN0221	t0216	EC958_0314	NCTC13441_03810	CS17_00176	ETEC_0163	BW25113_0168	b0168
nadE	NAD synthetase, NH3/glutamine-dependent	X	-4.5	-1.86623655239907	-4.5	-4.5	-4.5	-1.1355071123535	-4.5	-1.03011714070638	-4.5	-1.66591903185147	-4.5	-4.5	-0.91557066796699	-4.5	-4.5	X	BN373_18511	ERS227112_05505	ROD_13161	SL1344_1245	SL3261_1245	STMMW_13171	STM_MW13171	SEN1733	t1189	EC958_1961	NCTC13441_02140	CS17_01927	ETEC_1772	BW25113_1740	b1740
dapB	dihydrodipicolinate reductase	-4.5	-4.5	-4.5	-4.5	-2.19182448426111	-1.0459014275452	-2.0378687186957	-4.5	-0.92130202621876	-4.5	-4.5	-4.5	-1.78726550681245	-4.5	-1.26725842219941	4.5	ENC_45560	BN373_05241	ERS227112_02375	ROD_00341	SL1344_0065	SL3261_0065	STMMW_00651	STM_MW00651	SEN0065	t0066	EC958_0164	NCTC13441_03960	CS17_00030	ETEC_0031	BW25113_0031	b0031
suhB	inositol monophosphatase	-4.5	-4.5	-4.5	0.474116279556524	-1.30797451470864	-1.78555640527951	-1.54494255574293	-4.5	-2.17314818650204	-4.5	-1.83582925707459	-4.5	-2.63726613224928	-1.23892990431305	-4.5	-4.5	ENC_37210	BN373_35221	ERS227112_00050	ROD_24771	SL1344_2508	SL3261_2508	STMMW_25631	STM_MW25631	SEN2526	t0310	EC958_2844	NCTC13441_01202	CS17_02820	ETEC_2690	BW25113_2533	b2533
efeU	ferrous iron permease	X	2.39763056226391	2.45828822057046	1.72913114262481	X	X	X	X	X	X	2.12852040208623	1.9519416225241	2.06230301029848	1.82459042950767	-4.5	4.5	X	BN373_16601	ERS227112_03523	ROD_10711	X	X	X	X	X	X	EC958_1215	NCTC13441_02889	CS17_01078	ETEC_1085	BW25113_4490	b4490
ydeM	putative YdeN-specific sulfatase-maturating enzyme	X	2.42068611458555	2.75185508310221	X	1.99540756760976	2.19210118031659	1.90415161394979	1.93272877866297	1.49581591074531	X	1.1303040712442	2.45481572683894	-0.729532802062369	0.648786320591858	2.00807379203143	4.5	X	BN373_34911	ERS227112_03747	X	SL1344_1222	SL3261_1222	STMMW_12931	STM_MW12931	SEN1765	X	EC958_1760	NCTC13441_02341	CS17_01661	ETEC_1567	BW25113_1497	b1497
ydiM	putative MFS transporter, membrane protein	X	2.17603543460449	2.47934508447861	X	2.68395116960202	2.72465037827194	3.17981235385073	3.87016591247812	3.13575608243025	X	2.80946020987618	3.52009554564725	-0.141212224597669	2.29939085120688	3.33106153855395	4.5	X	BN373_05621	ERS227112_02410	X	SL1344_1296	SL3261_1296	STMMW_13681	STM_MW13681	SEN1683	X	EC958_1910	NCTC13441_02189	CS17_01872	ETEC_1723	BW25113_1690	b1690
ispE	4-diphosphocytidyl-2-C-methylerythritol kinase	X	-0.678542291739909	-4.5	-4.5	-4.5	-4.5	-1.1634174488963	-4.5	-1.06186815564629	-4.5	-4.5	-4.5	-4.5	-4.5	-4.5	-4.5	X	BN373_28311	ERS227112_04431	ROD_18051	SL1344_1707	SL3261_1707	STMMW_17711	STM_MW17711	SEN1260	t1097	EC958_1476	NCTC13441_02634	CS17_01386	ETEC_1312	BW25113_1208	b1208
proC	pyrroline-5-carboxylate reductase, NAD(P)-binding	2.16393256622666	2.12955771317778	1.69831461917747	1.6944855168274	1.88412297273725	1.83712086186539	1.17189348828051	0.91577408685867	1.34000225473036	1.44928008540182	2.09597523076067	2.21413489694434	1.99483875649399	-0.581810493287546	2.25037302529103	4.5	ENC_23750	BN373_08171	ERS227112_02679	ROD_04301	SL1344_0381	SL3261_0381	STMMW_04561	STM_MW04561	SEN0369	t2478	EC958_0523	NCTC13441_03592	CS17_00418	ETEC_0439	BW25113_0386	b0386
ubiE	bifunctional 2-octaprenyl-6-methoxy-1,4-benzoquinone methylase/ S-adenosylmethionine:2-DMK methyltransferase	-1.43463439985632	-0.755837021300377	-4.5	-0.0691261911069436	-0.988070252492857	-1.76927843915499	-0.566549921624128	-1.61125631822796	-0.660010759352267	-4.5	0	0.064874636301463	0.480786849405194	-0.470385711330939	-0.0976178376849986	4.5	ENC_01780	BN373_49541	ERS227112_01801	ROD_39211	SL1344_3924	SL3261_3924	STMMW_39411	STM_MW39411	SEN3765	t3327	EC958_4315	NCTC13441_04666	CS17_04286	ETEC_4110	BW25113_3833	b3833
cmoA	carboxy-SAM synthase	1.61372420579368	1.7648175564623	1.60930235652818	1.64410352245973	2.41346026296919	2.49215747837576	2.16368064801251	2.61230884409765	1.6898669122862	1.76149840646819	2.26745193004668	1.98926734024999	2.30270268403041	1.91139607112547	-0.687526121872574	4.5	ENC_06230	BN373_29701	ERS227112_04277	ROD_19161	SL1344_1840	SL3261_1840	STMMW_18881	STM_MW18881	SEN1098	t0972	EC958_2093	NCTC13441_02011	CS17_02059	ETEC_1903	BW25113_1870	b1870
alsK	D-allose kinase	2.31852686065346	X	X	2.18488245828751	X	X	X	X	X	X	2.27818014620271	2.08645609116607	X	2.04831288242729	1.73306149086657	-4.5	ENC_05180	X	X	ROD_34691	X	X	X	X	X	X	EC958_4565	NCTC13441_04379	X	ETEC_4394	BW25113_4084	b4084
bamD	BamABCDE complex OM biogenesis lipoprotein	-4.5	-4.5	-4.5	-4.5	-0.796363653335678	-4.5	0.784018759095199	-4.5	1.5745259236874	-4.5	-1.88203466218629	-4.5	-2.61646080059776	-1.92160717669678	-4.5	-4.5	ENC_27930	BN373_35721	ERS227112_01726	ROD_25371	SL1344_2623	SL3261_2623	STMMW_26791	STM_MW26791	SEN2586	t2619	EC958_2899	NCTC13441_01145	CS17_02883	ETEC_2804	BW25113_2595	b2595
fepC	ferrienterobactin ABC transporter ATPase	X	2.1225695214666	1.09963457096005	2.02025596214112	1.59383019937213	2.19340889314401	-1.58224329346143	-0.638340054429268	-0.811347486717224	0	2.01016716080961	2.07623461289398	2.17370915910734	2.07040570389635	2.24209848005632	4.5	X	BN373_11841	ERS227112_03044	ROD_05971	SL1344_0578	SL3261_0578	STMMW_06551	STM_MW06551	SEN0559	t2278	EC958_0708	NCTC13441_03407	CS17_00593	ETEC_0618	BW25113_0588	b0588
kdsB	3-deoxy-manno-octulosonate cytidylyltransferase	-4.5	-0.648168594831829	-4.5	-4.5	-4.5	-4.5	-4.5	-4.5	-0.752025491804991	-4.5	1.73641928194266	1.01142564148218	-1.15450747760676	-1.7942935820646	-4.5	-4.5	ENC_17650	BN373_15611	ERS227112_03433	ROD_09861	SL1344_0925	SL3261_0925	STMMW_09991	STM_MW09991	SEN0892	t1946	EC958_1129	NCTC13441_02971	CS17_00981	ETEC_0986	BW25113_0918	b0918
dam	DNA adenine methyltransferase	0.21585360889477	2.45755464478788	-4.5	2.66276658796837	2.34167143126639	2.12502844531739	2.58232745789291	2.69189997198342	2.46836488177439	2.52971608121664	2.5338620844042	2.4641592648029	-2.16372292264467	2.12602453731467	3.32013116234546	4.5	ENC_25840	BN373_43951	ERS227112_00827	ROD_44361	SL1344_3451	SL3261_3451	STMMW_34741	STM_MW34741	SEN3310	t4022	EC958_3778	NCTC13441_00313	CS17_03808	ETEC_3637	BW25113_3387	b3387
rffH	glucose-1-phosphate thymidylyltransferase	-1.74405054010577	2.44803878048647	2.62563239985577	2.39431468619474	X	X	X	X	X	2.13951835948386	2.48906544190987	2.25818247092445	2.37001827067695	1.88785774865837	2.2242657843876	4.5	ENC_41270	BN373_49171	ERS227112_01759	ROD_39581	X	X	X	X	X	t3374	EC958_4251	NCTC13441_04734	CS17_04240	ETEC_4071	BW25113_3789	b3789
znuC	zinc ABC transporter ATPase	X	2.17346237876703	1.74516305444437	2.03568312772811	2.11765869221148	2.30770638404117	1.27617478566837	-0.169607324588483	1.79568924145166	1.58287507681837	2.41366988587805	1.83160495581264	2.61483492392765	2.2873262575836	2.22049249830391	4.5	X	BN373_29591	ERS227112_04288	ROD_18991	SL1344_1826	SL3261_1826	STMMW_18731	STM_MW18731	SEN1111	t0985	EC958_2079	NCTC13441_02025	CS17_02047	ETEC_1891	BW25113_1858	b1858
phoU	negative regulator of PhoR/PhoB two-component regulator	1.6451652435564	2.22823183690242	-4.5	2.02233904257214	2.55723089978162	1.62088381176419	2.21306983896583	1.27302662157394	1.87280058180978	-0.301426866541157	-0.101656879785005	0.0663651639407106	2.14683923418552	-0.120706457250035	-1.48110910438786	4.5	ENC_36added	BN373_47651	ERS227112_00454	ROD_40171	SL1344_3820	SL3261_3820	STMMW_38381	STM_MW38381	SEN3667	t3670	EC958_4197	NCTC13441_04793	CS17_04174	ETEC_4015	BW25113_3724	b3724
rph	ribonuclease PH	2.61449103511996	2.31848910535548	2.11282196509254	2.2976745967629	2.42473839976077	2.58783186956865	2.43092129507618	2.29699495953363	2.23843991236825	2.5118083091674	2.5457668594808	2.69066606083084	2.71277395568665	2.42317923648192	-4.5	4.5	ENC_02620	BN373_46271	ERS227112_00594	ROD_41721	SL1344_3700	SL3261_3700	STMMW_37231	STM_MW37231	SEN3556	t3784	EC958_4051	NCTC13441_00040	CS17_04091	ETEC_3884	BW25113_3643	b3643
can	carbonic anhydrase	2.82684411295721	1.88101344662731	2.16606207071329	-1.28811371893877	-4.5	0	-1.7140142742866	-0.86360905264779	-0.818579338126128	-1.52813367486932	-1.24803462881531	-4.5	-2.53609343411999	-4.5	0.143903055058701	-4.5	ENC_46420	BN373_06241	ERS227112_02475	ROD_01381	SL1344_0172	SL3261_0172	STMMW_01771	STM_MW01771	SEN0176	t0176	EC958_0268	NCTC13441_03855	CS17_00136	ETEC_0122	BW25113_0126	b0126
ubiG	bifunctional 3-demethylubiquinone-9 3-methyltransferase/ 2-octaprenyl-6-hydroxy phenol methylase	X	0.0574763804014238	-4.5	-1.34088732434065	-1.96030738873294	-4.5	-4.5	-4.5	-1.99113041947049	-4.5	-4.5	-4.5	-0.5500191431735	-4.5	-4.5	4.5	X	BN373_32521	ERS227112_03938	ROD_23541	SL1344_2245	SL3261_2245	STMMW_23001	STM_MW23001	SEN2258	t0588	EC958_2568	NCTC13441_01476	CS17_02482	ETEC_2365	BW25113_2232	b2232
dnaQ	DNA polymerase III epsilon subunit	-1.37044299244896	-0.936580985852838	-4.5	-4.5	-0.122118760588118	-1.82428581883372	-0.396096188229768	-4.5	0.779437527257969	-4.5	0.182422785626096	-0.962439491599181	0.181165726445745	-1.93711210841623	-0.0441091824617927	4.5	ENC_24790	BN373_07151	ERS227112_02570	ROD_02201	SL1344_0259	SL3261_0259	STMMW_02631	STM_MW02631	SEN0266	t2601	EC958_0358	NCTC13441_03761	CS17_00225	ETEC_0205	BW25113_0215	b0215
rnc	RNase III	-0.0668661974019251	-0.729188921597933	-4.5	-0.0153069821348577	-1.68412896338568	-0.118334999316319	0.368034276117504	-0.416026336894	-1.38005899046874	0.977445774233581	1.61274048664033	X	X	-0.699797465062964	1.69841341396281	4.5	ENC_36940	BN373_35501	ERS227112_00020A	ROD_25131	SL1344_2543	SL3261_2543	STMMW_25971	STM_MW25971	SEN2561	t0277	EC958_2873	X	X	ETEC_2780	BW25113_2567	b2567
rplA	50S ribosomal subunit protein L1	-2.02953753452137	-0.672190430648732	-0.900699656274238	0.701307572246203	0.877741713920293	-0.173240462355687	0.40942583074986	-1.39441216605311	0.748438522522587	-0.038566180212825	0.771821874275608	-1.20129147816523	1.70843062429138	-0.163972710406192	-1.47392387975918	4.5	ENC_01420	BN373_49771	ERS227112_01831	ROD_37681	SL1344_4089	SL3261_4089	STMMW_41031	STM_MW41031	SEN3934	t3477	EC958_5095	NCTC13441_04512	CS17_04445	ETEC_4243	BW25113_3984	b3984
ftsN	essential cell division protein	2.70277420214984	1.96663221191735	1.35954326326534	2.10039382133852	2.15922677714952	2.17246038631729	1.98563701668117	2.16353041387828	1.50254002552351	1.29783899431439	2.42814142413424	2.37101110079142	2.2997989849034	2.16312832412246	2.24620056856993	-4.5	ENC_00960	BN373_48611	ERS227112_00354	ROD_38131	SL1344_4042	SL3261_4042	STMMW_40581	STM_MW40581	SEN3883	t3525	EC958_4418	NCTC13441_04567	CS17_04389	ETEC_4202	BW25113_3933	b3933
hda	ATPase regulatory factor involved in DnaA inactivation	-0.79555916718143	-0.769344014224836	0.6996844892868	2.08446029232319	2.01272653238792	2.17632269933125	2.02176928026884	0.882217413166908	1.94144131212489	0.446023774726528	-1.07887965252686	-0.600018958899771	-0.202858419594262	-1.12570146865738	-4.5	4.5	ENC_458added	BN373_34781	ERS227112_03760	ROD_24391	SL1344_2459	SL3261_2459	STMMW_25131	STM_MW25131	SEN2477	t0361	EC958_2801	NCTC13441_01244	CS17_02781	ETEC_2601	BW25113_2496	b2496
mtn	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	1.85105329725703	2.09560351732808	0.28836077761801	0.466089006437611	0.866940908744127	0.379217050025094	0.193626581881649	0.404069339563224	0.251159182299045	1.06620520423266	1.67106915599453	0.722115342933905	0.286468912506655	-0.00785472993030685	1.05161462839565	4.5	ENC_46810	BN373_06651	ERS227112_02515	ROD_01631	SL1344_0208	SL3261_0208	STMMW_02131	STM_MW02131	SEN0212	t0208	EC958_0307	NCTC13441_03817	CS17_00169	ETEC_0155	BW25113_0159	b0159
rpe	D-ribulose-5-phosphate 3-epimerase	0.477884577899892	1.65508544799521	1.91317683927032	1.51035716995002	2.17744046862109	1.47044466222861	1.93274610019677	2.00313886248965	1.99156477779887	1.67614414560842	2.06602837474412	0.629874306937614	1.72268586118334	-0.935036082242677	2.62279357845013	4.5	ENC_25830	BN373_43941	ERS227112_00828	ROD_44371	SL1344_3450	SL3261_3450	STMMW_34731	STM_MW34731	SEN3309	t4023	EC958_3777	NCTC13441_00314	CS17_03807	ETEC_3636	BW25113_3386	b3386
dnaB_1	Replicative DNA helicase,replicative DNA helicase,Replicative DNA helicase,phage replicative helicase, DnaB family,DnaB-like helicase C terminal domain	-4.5	X	2.32443228451081	X	X	X	X	X	X	X	1.74673278825936	1.81123089970116	X	X	X	X	ENC_326added	X	ERS227112_02853	X	X	X	X	X	X	X	EC958_2169	NCTC13441_01927	X	X	X	X
pdxH	pyridoxine 5'-phosphate oxidase	1.14105515151299	1.37399428657782	0.723116582209311	1.64545114013165	2.18917261309921	2.03727276563635	1.66091612891464	0.652411986725462	1.11009844098437	-0.681036321136649	1.60235267449992	0.479523329475851	1.21857912933227	-0.234713175739861	1.17453031581646	4.5	ENC_13090	BN373_25571	ERS227112_04698	ROD_14291	SL1344_1380	SL3261_1380	STMMW_14511	STM_MW14511	SEN1599	t1316	EC958_1861	NCTC13441_02243	CS17_01817	ETEC_1673	BW25113_1638	b1638
ftsE	cell division ATP-binding protein	1.33248718689661	1.36071785536658	1.92426536024178	2.24575842120169	-2.29343332846065	-2.32699541824386	-4.5	-4.5	1.37443067363792	-4.5	2.49532542188816	2.23426723909266	-2.68776841876478	0.846548992491561	2.12703123329058	-4.5	ENC_26550	BN373_44641	ERS227112_00756	ROD_43581	SL1344_3535	SL3261_3535	STMMW_35591	STM_MW35591	SEN3393	t3952	EC958_3857	NCTC13441_00237	CS17_03883	ETEC_3709	BW25113_3463	b3463
lsrC	autoinducer 2 import system permease protein	2.41093162274291	2.20952327563986	1.47784717971873	X	2.36776357773083	2.30424087179256	2.30994648654601	2.5973588095547	2.13271968170557	2.54688888981575	X	X	1.84517990430638	1.62095129141572	-0.150532850588195	4.5	ENC_33380	BN373_41681	ERS227112_01099	X	SL1344_4024	SL3261_4024	STMMW_40401	STM_MW40401	SEN3865	t3543	X	X	CS17_01678	ETEC_1584	BW25113_1514	b1514
prmC	RF-1 and RF-2 N5-glutamine methyltransferase	1.22982376516049	2.03231681237551	1.58238619630469	2.13266994779911	1.7438022818523	2.09946255438161	1.95239951925075	1.74023260984135	1.29345372040125	0.648390527637155	1.4190907241021	1.03144956350845	1.59961970594545	1.89885329614956	-4.5	-4.5	ENC_07620	BN373_28271	ERS227112_04435	ROD_18011	SL1344_1703	SL3261_1703	STMMW_17671	STM_MW17671	SEN1264	t1101	EC958_1480	NCTC13441_02630	CS17_01390	ETEC_1316	BW25113_1212	b1212
folE	GTP cyclohydrolase I	-4.5	-4.5	-1.33731658723353	-4.5	-4.5	-4.5	-4.5	-4.5	-0.599778059755438	-4.5	-4.5	-1.14080549856375	-1.3061407688899	-4.5	-0.728496138895107	4.5	ENC_40160	BN373_31931	ERS227112_03989	ROD_22811	SL1344_2170	SL3261_2170	STMMW_22251	STM_MW22251	SEN2186	t0662	EC958_2490	NCTC13441_01556	CS17_02403	ETEC_2288	BW25113_2153	b2153
cmk	cytidylate kinase	0.575703606410422	-4.5	0.812750802310096	0.108037375287758	1.03897838191921	X	1.40622183896862	0.551054144107071	1.13332015834809	0.593645113171772	1.15927354760351	0.187045070148811	1.64716401149915	0.790684347101296	0.528066670604949	4.5	ENC_17730	BN373_15531	ERS227112_03425	ROD_09781	SL1344_0917	X	STMMW_09911	STM_MW09911	SEN0884	t1954	EC958_1120	NCTC13441_02979	CS17_00973	ETEC_0978	BW25113_0910	b0910
ispD	4-diphosphocytidyl-2C-methyl-D-erythritol synthase	-4.5	-4.5	-4.5	-4.5	-1.98647883724243	-4.5	-0.691679751622467	-4.5	-1.17545165092606	-4.5	2.11534541950057	1.49839894330646	-2.60097618969738	-2.01513089216224	-4.5	-4.5	ENC_30020	BN373_37531	ERS227112_01551	ROD_30621	SL1344_2909	SL3261_2909	STMMW_28931	STM_MW28931	SEN2769	t2831	EC958_3018	NCTC13441_01026	CS17_03072	ETEC_2938	BW25113_2747	b2747
rpiA	ribose 5-phosphate isomerase, constitutive	1.95180057842524	1.61653620002141	-1.50576295494562	1.4229880801475	-0.896319879571789	-1.27675504323632	0.868806535381557	-0.367749185887417	0.130210741143981	-1.80221733807786	0.497431109146058	1.97148978828791	0.0990651828060531	1.92687515786013	1.32559999386667	4.5	ENC_31530	BN373_40131	ERS227112_01316	ROD_49161	SL1344_3039	SL3261_3039	STMMW_30231	STM_MW30231	SEN2906	t2981	EC958_3194	NCTC13441_00841	CS17_03273	ETEC_3106	BW25113_2914	b2914
rplC	50S ribosomal subunit protein L3	-4.5	-0.449075194912239	-4.5	-4.5	-1.34970215402051	-2.10308005028427	-4.5	-1.04417168993577	0.325451786981989	-1.20860041385142	-2.03082966420094	-4.5	-0.773996426779783	-1.95736498143949	-4.5	-4.5	ENC_25340	BN373_43561	ERS227112_00867	ROD_45021	SL1344_3407	SL3261_3407	STMMW_34321	STM_MW34321	SEN3268	t4065	EC958_3713	NCTC13441_00375	CS17_03755	ETEC_3572	BW25113_3320	b3320
rlmE	23S rRNA U2552 2'-O-ribose methyltransferase, SAM-dependent	2.07878548216381	2.12224981774792	0.997835210030592	1.54100723194925	1.26314846549548	1.36912935746274	1.30720470794037	0.102627660211559	1.48928374359467	0.373866585517736	1.57895764816555	0.437704388660682	2.33269948215313	1.92854582258639	-0.135382965969048	4.5	ENC_34140	BN373_42391	ERS227112_01010	ROD_46421	SL1344_3269	SL3261_3269	STMMW_32961	STM_MW32961	SEN3130	t3214	EC958_3579	NCTC13441_00514	CS17_03620	ETEC_3444	BW25113_3179	b3179
yhhQ	DUF165 family inner membrane protein	2.6340058943282	2.24783642248772	2.09235828253401	2.01913899128188	2.12045851933613	2.4369832347725	2.06406999834496	1.88795225932904	1.89352735584108	2.45856732678704	2.32171302129665	2.11150814903313	2.33649583338899	2.26140528131221	1.99640003373718	-4.5	ENC_26660	BN373_44721	ERS227112_00748	ROD_43461	SL1344_3544	SL3261_3544	STMMW_35681	STM_MW35681	SEN3402	t3943	EC958_3865	NCTC13441_00229	CS17_03891	ETEC_3717	BW25113_3471	b3471
clpP	proteolytic subunit of ClpA-ClpP and ClpX-ClpP ATP-dependent serine proteases	2.00715812666562	2.57280463548664	1.90603842711699	2.09788960777333	0.855614126027725	0.644403894111964	-1.29550971786728	0.422178645027181	-0.51184784307648	1.46519838533273	2.18987034436853	2.0213945991792	2.64370185233942	2.16816683013036	2.78516566403765	4.5	ENC_283added	BN373_08881	ERS227112_02750	ROD_04921	SL1344_0442	SL3261_0442	STMMW_05191	STM_MW05191	SEN0430	t2412	EC958_0576	NCTC13441_03542	CS17_00468	ETEC_0490	BW25113_0437	b0437
hemD	uroporphyrinogen III synthase	X	-1.4362897372123	-4.5	-1.16367675101839	-1.65565607999606	-4.5	-2.33414525187227	-4.5	-0.894420342084785	-4.5	-4.5	-1.21158060206335	-1.20374743620453	-1.14400041559304	-4.5	-4.5	X	BN373_49281	ERS227112_01775	ROD_39471	SL1344_3892	SL3261_3892	STMMW_39081	STM_MW39081	SEN3738	t3360	EC958_4265	NCTC13441_04716	CS17_04258	ETEC_4083	BW25113_3804	b3804
rspR	transcriptional repressor for rspAB	2.16387130806513	2.1250940099685	2.18660152545398	1.78579093087959	2.0722646741145	1.70671546498253	1.45843487974296	-0.0684763302650394	1.53971754232748	1.13434309050492	1.64272033953858	1.42734610110786	2.30370362996601	1.54359852821921	-0.460017899168627	4.5	ENC_11980	BN373_21461	ERS227112_05095	ROD_14871	SL1344_1440	SL3261_1440	STMMW_15101	STM_MW15101	SEN1541	t1431	EC958_1794	NCTC13441_02308	CS17_01712	ETEC_1610	BW25113_1540	b1540
tonB	membrane spanning protein in TonB-ExbB-ExbD transport complex	0.78329754547077	1.79579562880285	-1.60213983802236	2.19994937448617	1.81852811353936	1.93570386274278	1.4424467727194	-4.5	0.625857776114741	1.08257587638176	1.25918899100441	-1.03242799062946	1.3074776894864	1.24668128984065	1.72818231251108	4.5	ENC_08110	BN373_27721	ERS227112_04486	ROD_17561	SL1344_1668	SL3261_1668	STMMW_17321	STM_MW17321	SEN1297	t1649	EC958_1527	NCTC13441_02582	CS17_01435	ETEC_1354	BW25113_1252	b1252
rnt	RNase T; exoribonuclease T; structured DNA 3' exonuclease; RNA processing; DNA repair	1.46290960750345	2.24835028754836	1.27921337071481	1.87238698731827	1.93597312657177	1.74824942267068	1.75988006056235	1.07457485431397	1.34305295935686	1.15564831536846	1.86452966873799	1.3085036511657	1.17955587796412	1.45349677964468	-4.5	4.5	ENC_13260	BN373_25721	ERS227112_04683	ROD_14171	SL1344_1366	SL3261_1366	STMMW_14371	STM_MW14371	SEN1613	t1302	EC958_1875	NCTC13441_02229	CS17_01831	ETEC_1687	BW25113_1652	b1652
efp	polyproline-specific translation elongation factor EF-P	0.814483021412031	1.80413083614871	0.417020461339971	1.94440733099819	1.86557096321936	0.637749890664968	1.49647706393998	1.05911906605049	1.72143018615148	1.97874238514454	0.932160860755307	-1.61572737893513	1.86242441282829	0.642744906579976	0.543083823880047	4.5	ENC_42460	BN373_01581	ERS227112_02023	ROD_32111	SL1344_4271	SL3261_4271	STMMW_42831	STM_MW42831	SEN4104	t4386	EC958_4636	NCTC13441_04308	CS17_04625	ETEC_4494	BW25113_4147	b4147
dcd	deoxycytidine triphosphate deaminase; dCTP deaminase	2.05827236528272	1.64450569676385	1.62960616030136	2.0387582106656	1.23181945326907	1.97990220748112	-0.135167191432702	-4.5	1.33630886088401	1.58868818471619	1.05293800913581	0.0436991310002913	1.51028214488442	2.03040618167243	0.355928623740873	4.5	ENC_41020	BN373_31211	ERS227112_04064	ROD_22011	SL1344_2098	SL3261_2098	STMMW_21531	STM_MW21531	SEN2117	t0751	EC958_2405	NCTC13441_01646	CS17_02306	ETEC_2208	BW25113_2065	b2065
wcaE	putative glycosyl transferase	3.00858140521221	X	X	3.46548762043924	2.9162897500174	2.42688685272948	2.70693215015476	3.6302397838917	3.02397433182376	3.35428697949448	1.73516600039008	2.64383471765824	-0.80696324228147	1.2308951029523	2.21028337269545	4.5	ENC_41100	X	X	ROD_21911	SL1344_2088	SL3261_2088	STMMW_21431	STM_MW21431	SEN2107	t0761	EC958_2395	NCTC13441_01657	CS17_02295	ETEC_2198	BW25113_2055	b2055
lexA	transcriptional repressor of SOS regulon	-2.07926328759829	-1.16394909148132	-4.5	-4.5	-4.5	-2.10361998949667	-1.95789206575868	-4.5	0.972773798967906	-0.58853878816594	-4.5	-1.76561726289402	0.170900962665177	-1.23413587532079	-1.17595432565411	-4.5	ENC_04740	BN373_00381	ERS227112_01903	ROD_37031	SL1344_4174	SL3261_4174	STMMW_41871	STM_MW41871	SEN4006	t4143	EC958_4499	NCTC13441_04443	CS17_04523	ETEC_4298	BW25113_4043	b4043
lipB	octanoyltransferase; octanoyl-[ACP]:protein N-octanoyltransferase	1.03060292730844	0.877409690011279	-0.0241281450009809	2.96582307178652	0.791057294985882	0.138432111821354	0.943774859266795	-4.5	2.18072558483825	2.67186883172094	1.70676894713723	1.63234652492231	1.85995453948307	1.87283004704778	2.18560706953067	4.5	ENC_20790	BN373_12421	ERS227112_03104	ROD_06481	SL1344_0623	SL3261_0623	STMMW_07001	STM_MW07001	SEN0604	t2232	EC958_0748	NCTC13441_03365	CS17_00636	ETEC_0658	BW25113_0630	b0630
gmhA	D-sedoheptulose 7-phosphate isomerase	0.391950269136167	-0.705340262748419	-4.5	0.176067755815255	1.40806147550286	1.39175517447646	1.4152544201269	0.243683989257319	1.6698945959426	-4.5	0.46827707042486	-1.41368835902674	-0.404359755906562	1.03539263636445	1.84408455387041	4.5	ENC_24690	BN373_07201	ERS227112_02576	ROD_02231	SL1344_0306	SL3261_0306	STMMW_03211	STM_MW03211	SEN0293	t2540	EC958_0362	NCTC13441_03756	CS17_00236	ETEC_0247	BW25113_0222	b0222
rpoE	RNA polymerase sigma E factor	0.677827212349576	0.534876072713129	-4.5	1.99563146533657	2.19129767561081	2.36885445523204	2.25786955430222	2.18198635083137	2.00906272808253	-1.16070557135837	0.678216768739275	0.553060738840443	1.2631473866905	-0.538610565988969	-4.5	-4.5	ENC_36870	BN373_35561	ERS227112_00015	ROD_25201	SL1344_2604	SL3261_2604	STMMW_26601	STM_MW26601	SEN2567	t0270	EC958_2879	NCTC13441_01166	CS17_02862	ETEC_2786	BW25113_2573	b2573
ybeM	putative carbon-nitrogen hydrolase	X	2.38068769586901	2.13157585702094	2.45092434279106	2.07950595111902	2.19063097463749	1.52233187075074	2.01854426215705	1.86948085698762	X	2.22104098675026	1.8707021147506	1.78689248850884	1.69391476562124	-4.5	4.5	X	BN373_12381	ERS227112_03100	ROD_06401	SL1344_0619	SL3261_0619	STMMW_06961	STM_MW06961	SEN0600	X	EC958_0744	NCTC13441_03369	CS17_00632	ETEC_0654	BW25113_4581	b4581
